t,H2O2,OH,HO2,H2O,O2
160.6,515101217767000.9,7.87656914661561e-10,1984266373771.1375,8203160471431.33,2460065937364.803
160.8,515102356752661.7,5.17523390095406e-10,1980402535789.6968,8203160471431.33,2461204923025.6523
161.0,515103491309101.4,3.133440974168467e-10,1976550642638.059,8203160471431.33,2462339479465.2944
161.2,515104621458844.6,1.7405921382808332e-10,1972710639655.2505,8203160471431.33,2463469629208.4717
161.4,515105747224404.4,9.822577206029376e-11,1968882472207.0437,8203160471431.33,2464595394768.323
161.6,515106868627657.0,7.249503430209954e-11,1965066087127.983,8203160471431.33,2465716798020.825
161.8,515107985689914.8,7.299623052473358e-11,1961261432550.673,8203160471431.33,2466833860278.8413
162.0,515109098433032.5,8.597071568980878e-11,1957468455360.2266,8203160471431.33,2467946603396.4106
162.2,515110206878912.7,9.857674368137149e-11,1953687102328.6394,8203160471431.33,2469055049276.641
162.4,515111311047824.9,1.2392336913361164e-10,1949917323997.8784,8203160471431.33,2470159218188.851
162.6,515112410964265.0,1.0798583796284878e-10,1946159061157.1335,8203160471431.33,2471259134628.9165
162.8,515113506646354.3,9.799014000513416e-11,1942412269304.6636,8203160471431.33,2472354816718.249
163.0,515114598115725.9,8.538519814404944e-11,1938676895835.7878,8203160471431.33,2473446286089.8306
163.2,515115685393838.7,6.376912304115136e-11,1934952888547.4302,8203160471431.33,2474533564202.6772
163.4,515116768501348.6,2.8527916892609746e-11,1931240197093.3489,8203160471431.33,2475616671712.5547
163.6,515117847458635.1,-2.2861883164258253e-11,1927538771765.1484,8203160471431.33,2476695628999.107
163.8,515118922286343.6,-9.052219834450793e-11,1923848562239.61,8203160471431.33,2477770456707.553
164.0,515119993004959.8,-1.7241735540936301e-10,1920169518561.2603,8203160471431.33,2478841175323.792
164.2,515121059634795.2,-2.6436282321290806e-10,1916501591177.56,8203160471431.33,2479907805159.1836
164.4,515122122195986.6,-3.6002521270208655e-10,1912844730938.905,8203160471431.33,2480970366350.553
164.6,515123180708496.3,-4.509222769166961e-10,1909198889098.625,8203160471431.33,2482028878860.185
164.8,515124235192111.9,-5.264229109893999e-10,1905564017312.9844,8203160471431.33,2483083362475.8306
165.0,515125285666446.7,-5.737471521457138e-10,1901940067641.1821,8203160471431.33,2484133836810.7
165.2,515126332151048.1,-5.851201352236846e-10,1898326992297.1843,8203160471431.33,2485180321412.001
165.4,515127374665864.3,-5.885726619796699e-10,1894724742581.2727,8203160471431.33,2486222836228.214
165.6,515128413230454.6,-5.958294073213837e-10,1891133270687.77,8203160471431.33,2487261400818.4995
165.8,515129447864053.3,-6.065594811079455e-10,1887552529557.5906,8203160471431.33,2488296034417.188
166.0,515130478585747.6,-6.200919965262116e-10,1883982472471.8367,8203160471431.33,2489326756111.5117
166.2,515131505414477.8,-6.354256529487738e-10,1880423053051.463,8203160471431.33,2490353584841.7573
166.4,515132528369037.3,-6.512287359339596e-10,1876874225257.2773,8203160471431.33,2491376539401.259
166.6,515133547468072.5,-6.658391172258317e-10,1873335943389.9429,8203160471431.33,2492395638436.4014
166.8,515134562730082.7,-6.772642547541891e-10,1869808162089.976,8203160471431.33,2493410900446.6196
167.0,515135574173422.0,-6.831963914698752e-10,1866290836334.2058,8203160471431.33,2494422343785.9463
167.2,515136581816603.0,-6.840017723228246e-10,1862783920739.5671,8203160471431.33,2495429986966.9355
167.4,515137585678482.5,-6.84547982375973e-10,1859287369137.4988,8203160471431.33,2496433848846.468
167.6,515138585777377.5,-6.855061469014885e-10,1855801136599.7231,8203160471431.33,2497433947741.3877
167.8,515139582131416.3,-6.868110949999816e-10,1852325178632.3477,8203160471431.33,2498430301780.325
168.0,515140574758611.6,-6.883682449495185e-10,1848859451011.2292,8203160471431.33,2499422928975.5615
168.2,515141563676859.0,-6.900536042056217e-10,1845403909781.972,8203160471431.33,2500411847223.034
168.4,515142548903938.4,-6.917137694012692e-10,1841958511259.9282,8203160471431.33,2501397074302.3384
168.6,515143530457512.8,-6.931659263468953e-10,1838523212030.1987,8203160471431.33,2502378627876.72
168.8,515144508355129.1,-6.941978500303897e-10,1835097968947.6316,8203160471431.33,2503356525493.083
169.0,515145482614224.8,-6.945928005711161e-10,1831682739121.607,8203160471431.33,2504330784588.768
169.2,515146453252257.7,-6.946069903307725e-10,1828277479624.2246,8203160471431.33,2505301422621.62
169.4,515147420286607.3,-6.946069903307725e-10,1824882147711.9058,8203160471431.33,2506268456971.2183
169.6,515148383734448.8,-6.946069903307725e-10,1821496701108.2136,8203160471431.33,2507231904812.8125
169.8,515149343612845.4,-6.946069903307725e-10,1818121097797.155,8203160471431.33,2508191783209.454
170.0,515150299938751.9,-6.946069903307725e-10,1814755296014.5098,8203160471431.33,2509148109115.8613
170.2,515151252729014.5,-6.946069903307725e-10,1811399254247.8308,8203160471431.33,2510100899378.42
170.4,515152202000371.3,-6.946069903307725e-10,1808052931236.4446,8203160471431.33,2511050170735.181
170.6,515153147769451.9,-6.946069903307725e-10,1804716285971.4492,8203160471431.33,2511995939815.8643
170.8,515154090052777.9,-6.946069903307725e-10,1801389277695.7173,8203160471431.33,2512938223141.8564
171.0,515155028866391.5,-6.946069903307725e-10,1798071866739.6492,8203160471431.33,2513877036755.4775
171.2,515155964227714.0,-6.946069903307725e-10,1794764010332.6636,8203160471431.33,2514812398077.9604
171.4,515156896152517.6,-6.946069903307725e-10,1791465669429.03,8203160471431.33,2515744322881.587
171.6,515157824656943.3,-6.946069903307725e-10,1788176804159.4175,8203160471431.33,2516672827307.327
171.8,515158749757082.5,-6.946069903307725e-10,1784897374773.8699,8203160471431.33,2517597927446.552
172.0,515159671468920.8,-6.946069903307725e-10,1781627341768.3535,8203160471431.33,2518519639284.8916
172.2,515160589808339.0,-6.946069903307725e-10,1778366665883.0151,8203160471431.33,2519437978703.0107
172.4,515161504791113.4,-6.946069903307725e-10,1775115308100.4448,8203160471431.33,2520352961477.382
172.6,515162416432917.0,-6.946069903307725e-10,1771873229643.9355,8203160471431.33,2521264603281.0537
172.8,515163324749320.6,-6.946069903307725e-10,1768640391975.1294,8203160471431.33,2522172919684.6973
173.0,515164229755869.7,-6.946069903307725e-10,1765416756619.765,8203160471431.33,2523077926233.7803
173.2,515165131468137.4,-6.946069903307725e-10,1762202285048.2297,8203160471431.33,2523979638501.476
173.4,515166029901481.2,-6.946069903307725e-10,1758996939225.1255,8203160471431.33,2524878071845.2603
173.6,515166925071143.6,-6.946069903307725e-10,1755800681381.7834,8203160471431.33,2525773241507.663
173.8,515167816992275.3,-6.946069903307725e-10,1752613473964.016,8203160471431.33,2526665162639.415
174.0,515168705679936.4,-6.946069903307725e-10,1749435279629.7812,8203160471431.33,2527553850300.4775
174.2,515169591149097.1,-6.946069903307725e-10,1746266061246.8435,8203160471431.33,2528439319461.0864
174.4,515170473414638.8,-6.946069903307725e-10,1743105781890.4365,8203160471431.33,2529321585002.7827
174.6,515171352491355.4,-6.946069903307725e-10,1739954404840.926,8203160471431.33,2530200661719.4526
174.8,515172228393954.3,-6.946069903307725e-10,1736811893581.4705,8203160471431.33,2531076564318.3623
175.0,515173101137057.2,-6.946069903307725e-10,1733678211795.686,8203160471431.33,2531949307421.1978
175.2,515173970735201.1,-6.946069903307725e-10,1730553323365.3052,8203160471431.33,2532818905565.0933
175.4,515174837202839.6,-6.946069903307725e-10,1727437192367.843,8203160471431.33,2533685373203.6787
175.6,515175700554344.1,-6.946069903307725e-10,1724329783074.2566,8203160471431.33,2534548724708.1084
175.8,515176560804004.1,-6.946069903307725e-10,1721231059946.608,8203160471431.33,2535408974368.1
176.0,515177417966028.9,-6.946069903307725e-10,1718140987635.675,8203160471431.33,2536266136392.9795
176.2,515178272054548.9,-6.946069903307725e-10,1715059530976.4194,8203160471431.33,2537120224912.9907
176.4,515179123083616.1,-6.946069903307725e-10,1711986654986.4521,8203160471431.33,2537971253980.2334
176.6,515179971067205.2,-6.946069903307725e-10,1708922324867.3245,8203160471431.33,2538819237569.2393
176.8,515180816019214.2,-6.946069903307725e-10,1705866506000.0525,8203160471431.33,2539664189578.284
177.0,515181657953466.3,-6.946069903307725e-10,1702819163942.5945,8203160471431.33,2540506123830.4424
177.2,515182496883710.5,-6.946069903307725e-10,1699780264427.5051,8203160471431.33,2541345054074.625
177.4,515183332823622.6,-6.946069903307725e-10,1696749773359.5925,8203160471431.33,2542180993986.6187
177.6,515184165786806.0,-6.946069903307725e-10,1693727656813.5781,8203160471431.33,2543013957170.1235
177.8,515184995786793.7,-6.946069903307725e-10,1690713881031.7495,8203160471431.33,2543843957157.786
178.0,515185822837048.1,-6.946069903307725e-10,1687708412421.6213,8203160471431.33,2544671007412.242
178.2,515186646950963.0,-6.946069903307725e-10,1684711217553.5898,8203160471431.33,2545495121327.151
178.4,515187468141864.2,-6.946069903307725e-10,1681722263158.5913,8203160471431.33,2546316312228.2305
178.6,515188286423010.3,-6.946069903307725e-10,1678741516125.759,8203160471431.33,2547134593374.3
178.8,515189101807594.2,-6.946069903307725e-10,1675768943500.0793,8203160471431.33,2547949977958.312
179.0,515189914308744.4,-6.946069903307725e-10,1672804512480.0493,8203160471431.33,2548762479108.393
179.2,515190723939509.0,-6.946069903307725e-10,1669848190450.919,8203160471431.33,2549572109873.0664
179.4,515191530712631.8,-6.946069903307725e-10,1666899945491.7437,8203160471431.33,2550378882995.945
179.6,515192334640782.1,-6.946069903307725e-10,1663959745856.682,8203160471431.33,2551182811146.206
179.8,515193135736717.2,-6.946069903307725e-10,1661027559608.9993,8203160471431.33,2551983907081.221
